=== SimAI htsim Backend ===
Topology: fattree
GPUs: 128
Link speed: 100000 Mbps
DP/TP/PP/EP: 2/4/2/8
GPUs per server: 8
Iterations: 5
Workload: /home/weihaoni/BTB-NCCL/SimAI/aicb/results/workload/Qwen3-Moe-235B-world_size128-tp4-pp2-ep8-bs1-seq1024-decode.txt
Expert hotspot: topk=8 skew=1.2 seed=7 volatility=1000
==========================
[htsim] Machines: 16 FatTree K=4 FatTree nodes: 16
Building 1:1 Fat Tree with 16 nodes (k=4)
Link speed: 800000 Mbps
[htsim] FatTree topology created (full BW: 800000 Mbps)
[htsim] NVSwitch nodes: 16 (IDs: 128 to 143)
The final active chunks per dimension 1 after allocating to queues is: 1
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
total nodes: 128
Success in opening workload file
model_parallel_NPU_group is 4
checkpoints layers are: 
layers initiating fwd_in_bckwd are: 
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
pp_commize:8388608
id: attention_norm , depen: -1 , wg_comp_time: 0
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1579
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1579
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23493
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23493
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22485
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22485
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1692
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1692
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23408
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23408
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22621
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22621
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1733
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1733
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23443
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23443
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22846
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22846
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1458
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1458
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23509
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23509
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22725
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22725
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1498
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1498
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23242
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23242
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22680
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22680
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1915
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1915
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23337
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23337
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22665
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22665
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1683
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1683
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23675
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23675
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22455
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22455
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1637
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1637
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
id: moe_norm ,Total cycles spent on input grad compute: 0
id: moe_norm ,Total cycles spent idle waiting for fwd finish: 0
id: moe_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_norm ,Total cycles spent idle waiting for input grad finish: 0
id: moe_norm ,Total cycles spent on fwd pass comm: 0
id: moe_norm ,Total cycles spent on weight grad comm: 0
id: moe_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_route
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_route
id: moe_route ,Total cycles spent on fwd pass compute: 5
id: moe_route ,Total cycles spent on weight grad compute: 5
id: moe_route ,Total cycles spent on input grad compute: 5
id: moe_route ,Total cycles spent idle waiting for fwd finish: 23438
id: moe_route ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_route ,Total cycles spent idle waiting for input grad finish: 0
id: moe_route ,Total cycles spent on fwd pass comm: 23438
id: moe_route ,Total cycles spent on weight grad comm: 0
id: moe_route ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_expert
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* moe_expert
id: moe_expert ,Total cycles spent on fwd pass compute: 5
id: moe_expert ,Total cycles spent on weight grad compute: 5
id: moe_expert ,Total cycles spent on input grad compute: 5
id: moe_expert ,Total cycles spent idle waiting for fwd finish: 22425
id: moe_expert ,Total cycles spent idle waiting for weight grad finish: 0
id: moe_expert ,Total cycles spent idle waiting for input grad finish: 0
id: moe_expert ,Total cycles spent on fwd pass comm: 22425
id: moe_expert ,Total cycles spent on weight grad comm: 0
id: moe_expert ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* attention_norm
id: attention_norm ,Total cycles spent on fwd pass compute: 5
id: attention_norm ,Total cycles spent on weight grad compute: 0
id: attention_norm ,Total cycles spent on input grad compute: 0
id: attention_norm ,Total cycles spent idle waiting for fwd finish: 0
id: attention_norm ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_norm ,Total cycles spent idle waiting for input grad finish: 0
id: attention_norm ,Total cycles spent on fwd pass comm: 0
id: attention_norm ,Total cycles spent on weight grad comm: 0
id: attention_norm ,Total cycles spent on input grad comm: 0
*******************
Layer id: attention_layer
Total collectives issued for this layer: 5
*************************  Workload stats  ************************* attention_layer
id: attention_layer ,Total cycles spent on fwd pass compute: 5
id: attention_layer ,Total cycles spent on weight grad compute: 0
id: attention_layer ,Total cycles spent on input grad compute: 0
id: attention_layer ,Total cycles spent idle waiting for fwd finish: 1738
id: attention_layer ,Total cycles spent idle waiting for weight grad finish: 0
id: attention_layer ,Total cycles spent idle waiting for input grad finish: 0
id: attention_layer ,Total cycles spent on fwd pass comm: 1738
id: attention_layer ,Total cycles spent on weight grad comm: 0
id: attention_layer ,Total cycles spent on input grad comm: 0
*******************
Layer id: moe_norm
Total collectives issued for this layer: 0
*************************  Workload stats  ************************* moe_norm
id: moe_norm ,Total cycles spent on fwd pass compute: 5
id: moe_norm ,Total cycles spent on weight grad compute: 0
